  2.3960E+02  9.6182E+00  9.6186E+00  9.2550E+00  7.9592E+00  4.2438E+00  2.6513E-04  7.3492E-04 -9.1489E-04
  2.6439E+02  1.0520E+01  1.0521E+01  1.0159E+01  8.8773E+00  5.2062E+00  2.8262E-04  7.7295E-04 -9.2295E-04
  2.9784E+02  1.1709E+01  1.1710E+01  1.1350E+01  1.0085E+01  6.4660E+00  3.0442E-04  8.2006E-04 -9.3261E-04
  3.3062E+02  1.2852E+01  1.2852E+01  1.2494E+01  1.1244E+01  7.6692E+00  3.2424E-04  8.6263E-04 -9.4107E-04
  3.6341E+02  1.3979E+01  1.3979E+01  1.3623E+01  1.2385E+01  8.8503E+00  3.4285E-04  9.0240E-04 -9.4875E-04
  4.0903E+02  1.5526E+01  1.5527E+01  1.5172E+01  1.3951E+01  1.0465E+01  3.6707E-04  9.5391E-04 -9.5841E-04
  4.5609E+02  1.7106E+01  1.7107E+01  1.6754E+01  1.5547E+01  1.2106E+01  3.9048E-04  1.0034E-03 -9.6740E-04
  5.0404E+02  1.8703E+01  1.8704E+01  1.8352E+01  1.7158E+01  1.3758E+01  4.1296E-04  1.0507E-03 -9.7574E-04
  5.5578E+02  2.0417E+01  2.0418E+01  2.0068E+01  1.8887E+01  1.5526E+01  4.3598E-04  1.0989E-03 -9.8401E-04
  6.1019E+02  2.2213E+01  2.2214E+01  2.1865E+01  2.0696E+01  1.7373E+01  4.5903E-04  1.1469E-03 -9.9204E-04
  6.6537E+02  2.4030E+01  2.4030E+01  2.3684E+01  2.2526E+01  1.9237E+01  4.8135E-04  1.1933E-03 -9.9959E-04
  7.2051E+02  2.5843E+01  2.5843E+01  2.5498E+01  2.4350E+01  2.1094E+01  5.0280E-04  1.2376E-03 -1.0067E-03
  7.7932E+02  2.7777E+01  2.7777E+01  2.7433E+01  2.6296E+01  2.3071E+01  5.2481E-04  1.2830E-03 -1.0137E-03
  8.4034E+02  2.9784E+01  2.9785E+01  2.9442E+01  2.8314E+01  2.5120E+01  5.4688E-04  1.3283E-03 -1.0206E-03
  9.0136E+02  3.1794E+01  3.1794E+01  3.1453E+01  3.0334E+01  2.7169E+01  5.6825E-04  1.3721E-03 -1.0271E-03
  9.6190E+02  3.3791E+01  3.3792E+01  3.3451E+01  3.2341E+01  2.9202E+01  5.8884E-04  1.4141E-03 -1.0333E-03
  1.0257E+03  3.5902E+01  3.5903E+01  3.5563E+01  3.4462E+01  3.1348E+01  6.0997E-04  1.4571E-03 -1.0394E-03
  1.0916E+03  3.8083E+01  3.8084E+01  3.7745E+01  3.6652E+01  3.3564E+01  6.3119E-04  1.5001E-03 -1.0455E-03
  1.1570E+03  4.0257E+01  4.0258E+01  3.9921E+01  3.8835E+01  3.5771E+01  6.5177E-04  1.5418E-03 -1.0512E-03
  1.2214E+03  4.2406E+01  4.2407E+01  4.2071E+01  4.0992E+01  3.7950E+01  6.7160E-04  1.5818E-03 -1.0567E-03
  1.2890E+03  4.4666E+01  4.4667E+01  4.4331E+01  4.3260E+01  4.0240E+01  6.9197E-04  1.6228E-03 -1.0621E-03
  1.3582E+03  4.6988E+01  4.6989E+01  4.6654E+01  4.5590E+01  4.2592E+01  7.1243E-04  1.6639E-03 -1.0675E-03
  1.4268E+03  4.9295E+01  4.9296E+01  4.8963E+01  4.7905E+01  4.4927E+01  7.3230E-04  1.7038E-03 -1.0727E-03
  1.4940E+03  5.1568E+01  5.1569E+01  5.1236E+01  5.0184E+01  4.7226E+01  7.5147E-04  1.7421E-03 -1.0776E-03
  1.5641E+03  5.3946E+01  5.3947E+01  5.3615E+01  5.2569E+01  4.9630E+01  7.7115E-04  1.7814E-03 -1.0825E-03
  1.6360E+03  5.6392E+01  5.6393E+01  5.6062E+01  5.5022E+01  5.2101E+01  7.9097E-04  1.8209E-03 -1.0874E-03
  1.7066E+03  5.8803E+01  5.8804E+01  5.8474E+01  5.7440E+01  5.4537E+01  8.1018E-04  1.8591E-03 -1.0921E-03
  1.7759E+03  6.1180E+01  6.1181E+01  6.0852E+01  5.9824E+01  5.6937E+01  8.2876E-04  1.8960E-03 -1.0965E-03
  1.8479E+03  6.3659E+01  6.3660E+01  6.3331E+01  6.2308E+01  5.9439E+01  8.4784E-04  1.9338E-03 -1.1010E-03
  4.1388E+01  8.4692E-01  8.4718E-01  4.8168E-01  0.0000E+00  0.0000E+00  6.2159E-05  3.1958E-04 -8.7215E-04
  4.3110E+01  1.0717E+00  1.0720E+00  7.0980E-01  0.0000E+00  0.0000E+00  8.4550E-05  3.7333E-04 -8.8802E-04
  4.4747E+01  1.2488E+00  1.2491E+00  8.8939E-01  0.0000E+00  0.0000E+00  1.0248E-04  4.1564E-04 -8.9978E-04
  4.7611E+01  1.5047E+00  1.5050E+00  1.1485E+00  0.0000E+00  0.0000E+00  1.2816E-04  4.7532E-04 -9.1545E-04
  4.7611E+01  1.5047E+00  1.5050E+00  1.1485E+00  6.4527E-07  0.0000E+00  1.2816E-04  4.7532E-04 -9.1545E-04
  5.0311E+01  1.7391E+00  1.7395E+00  1.3855E+00  2.6612E-01  0.0000E+00  1.5116E-04  5.2774E-04 -9.2826E-04
  5.3554E+01  1.9810E+00  1.9814E+00  1.6297E+00  5.2706E-01  0.0000E+00  1.7413E-04  5.7945E-04 -9.4027E-04
  5.7001E+01  2.2050E+00  2.2054E+00  1.8557E+00  7.6680E-01  0.0000E+00  1.9455E-04  6.2501E-04 -9.5042E-04
  6.0948E+01  2.4353E+00  2.4358E+00  2.0879E+00  1.0117E+00  0.0000E+00  2.1467E-04  6.6951E-04 -9.5997E-04
  6.5903E+01  2.6988E+00  2.6992E+00  2.3533E+00  1.2901E+00  0.0000E+00  2.3658E-04  7.1760E-04 -9.6994E-04
  7.0903E+01  2.9451E+00  2.9456E+00  2.6012E+00  1.5489E+00  0.0000E+00  2.5606E-04  7.6009E-04 -9.7847E-04
  7.6418E+01  3.2003E+00  3.2008E+00  2.8579E+00  1.8158E+00  0.0000E+00  2.7528E-04  8.0175E-04 -9.8659E-04
  8.1283E+01  3.4151E+00  3.4156E+00  3.0739E+00  2.0397E+00  0.0000E+00  2.9078E-04  8.3517E-04 -9.9295E-04
  1.0057E+02  4.2049E+00  4.2055E+00  3.8675E+00  2.8578E+00  0.0000E+00  3.4311E-04  9.4706E-04 -1.0133E-03
  1.0057E+02  4.2049E+00  4.2055E+00  3.8675E+00  2.8578E+00  7.8530E-08  3.4311E-04  9.4706E-04 -1.0133E-03
  1.0519E+02  4.3933E+00  4.3939E+00  4.0567E+00  3.0519E+00  2.3756E-01  3.5463E-04  9.7148E-04 -1.0175E-03
  1.1972E+02  4.9868E+00  4.9874E+00  4.6523E+00  3.6617E+00  8.8848E-01  3.8923E-04  1.0444E-03 -1.0298E-03
  1.3737E+02  5.6725E+00  5.6732E+00  5.3404E+00  4.3639E+00  1.6345E+00  4.2635E-04  1.1220E-03 -1.0424E-03
  1.5577E+02  6.3605E+00  6.3612E+00  6.0303E+00  5.0661E+00  2.3752E+00  4.6102E-04  1.1941E-03 -1.0536E-03
  1.7676E+02  7.1228E+00  7.1236E+00  6.7946E+00  5.8424E+00  3.1888E+00  4.9695E-04  1.2683E-03 -1.0648E-03
  1.9611E+02  7.8107E+00  7.8114E+00  7.4840E+00  6.5415E+00  3.9179E+00  5.2748E-04  1.3311E-03 -1.0740E-03
  2.2209E+02  8.7174E+00  8.7182E+00  8.3926E+00  7.4614E+00  4.8732E+00  5.6539E-04  1.4086E-03 -1.0849E-03
  2.4740E+02  9.5883E+00  9.5891E+00  9.2651E+00  8.3437E+00  5.7857E+00  5.9971E-04  1.4785E-03 -1.0945E-03
  2.7259E+02  1.0446E+01  1.0447E+01  1.0125E+01  9.2119E+00  6.6809E+00  6.3183E-04  1.5437E-03 -1.1032E-03
  3.0745E+02  1.1623E+01  1.1624E+01  1.1303E+01  1.0401E+01  7.9034E+00  6.7351E-04  1.6278E-03 -1.1142E-03
  3.4320E+02  1.2822E+01  1.2823E+01  1.2503E+01  1.1611E+01  9.1438E+00  7.1363E-04  1.7084E-03 -1.1243E-03
  3.7941E+02  1.4030E+01  1.4031E+01  1.3714E+01  1.2830E+01  1.0390E+01  7.5203E-04  1.7853E-03 -1.1337E-03
  4.1828E+02  1.5324E+01  1.5325E+01  1.5009E+01  1.4134E+01  1.1722E+01  7.9122E-04  1.8634E-03 -1.1431E-03
  4.5895E+02  1.6677E+01  1.6678E+01  1.6363E+01  1.5496E+01  1.3109E+01  8.3033E-04  1.9411E-03 -1.1521E-03
  4.9997E+02  1.8041E+01  1.8042E+01  1.7728E+01  1.6869E+01  1.4506E+01  8.6810E-04  2.0159E-03 -1.1606E-03
  5.4078E+02  1.9398E+01  1.9399E+01  1.9087E+01  1.8235E+01  1.5894E+01  9.0429E-04  2.0873E-03 -1.1685E-03
  5.8410E+02  2.0842E+01  2.0843E+01  2.0532E+01  1.9687E+01  1.7367E+01  9.4134E-04  2.1603E-03 -1.1764E-03
  6.2885E+02  2.2337E+01  2.2338E+01  2.2028E+01  2.1190E+01  1.8890E+01  9.7838E-04  2.2330E-03 -1.1841E-03
  6.7341E+02  2.3829E+01  2.3831E+01  2.3522E+01  2.2690E+01  2.0409E+01  1.0142E-03  2.3030E-03 -1.1914E-03
  7.1744E+02  2.5308E+01  2.5310E+01  2.5002E+01  2.4175E+01  2.1913E+01  1.0485E-03  2.3702E-03 -1.1983E-03
  7.6370E+02  2.6867E+01  2.6869E+01  2.6562E+01  2.5741E+01  2.3497E+01  1.0838E-03  2.4388E-03 -1.2052E-03
  8.1120E+02  2.8474E+01  2.8475E+01  2.8170E+01  2.7354E+01  2.5127E+01  1.1190E-03  2.5073E-03 -1.2119E-03
  8.5823E+02  3.0071E+01  3.0072E+01  2.9768E+01  2.8958E+01  2.6747E+01  1.1532E-03  2.5736E-03 -1.2183E-03
  9.0443E+02  3.1646E+01  3.1647E+01  3.1344E+01  3.0538E+01  2.8342E+01  1.1860E-03  2.6371E-03 -1.2243E-03
  9.5268E+02  3.3298E+01  3.3299E+01  3.2996E+01  3.2195E+01  3.0015E+01  1.2197E-03  2.7022E-03 -1.2304E-03
  1.0019E+03  3.4991E+01  3.4992E+01  3.4690E+01  3.3894E+01  3.1728E+01  1.2534E-03  2.7673E-03 -1.2364E-03
  1.0506E+03  3.6669E+01  3.6670E+01  3.6369E+01  3.5578E+01  3.3426E+01  1.2861E-03  2.8302E-03 -1.2421E-03
  1.0981E+03  3.8318E+01  3.8320E+01  3.8019E+01  3.7232E+01  3.5093E+01  1.3176E-03  2.8907E-03 -1.2475E-03
  1.1476E+03  4.0040E+01  4.0041E+01  3.9742E+01  3.8959E+01  3.6833E+01  1.3499E-03  2.9527E-03 -1.2530E-03
  1.1981E+03  4.1806E+01  4.1808E+01  4.1509E+01  4.0730E+01  3.8617E+01  1.3823E-03  3.0149E-03 -1.2584E-03
  1.2476E+03  4.3544E+01  4.3546E+01  4.3248E+01  4.2473E+01  4.0372E+01  1.4137E-03  3.0750E-03 -1.2635E-03
  1.2960E+03  4.5254E+01  4.5256E+01  4.4958E+01  4.4187E+01  4.2097E+01  1.4440E-03  3.1329E-03 -1.2684E-03
  1.3463E+03  4.7033E+01  4.7035E+01  4.6738E+01  4.5970E+01  4.3892E+01  1.4751E-03  3.1922E-03 -1.2734E-03
  2.3851E+01  7.6679E-01  7.6725E-01  4.3684E-01  0.0000E+00  0.0000E+00  1.5825E-04  6.2247E-04 -1.0201E-03
  2.4718E+01  8.9085E-01  8.9136E-01  5.6404E-01  0.0000E+00  0.0000E+00  2.0265E-04  7.1908E-04 -1.0384E-03
  2.5678E+01  9.9298E-01  9.9353E-01  6.6845E-01  0.0000E+00  0.0000E+00  2.3777E-04  7.9456E-04 -1.0519E-03
  2.7555E+01  1.1473E+00  1.1479E+00  8.2574E-01  0.0000E+00  0.0000E+00  2.8754E-04  9.0034E-04 -1.0699E-03
  2.7555E+01  1.1473E+00  1.1479E+00  8.2574E-01  4.0389E-07  0.0000E+00  2.8754E-04  9.0034E-04 -1.0699E-03
  2.9498E+01  1.2952E+00  1.2959E+00  9.7609E-01  1.6887E-01  0.0000E+00  3.3145E-04  9.9240E-04 -1.0845E-03
  3.1939E+01  1.4533E+00  1.4540E+00  1.1364E+00  3.3997E-01  0.0000E+00  3.7490E-04  1.0827E-03 -1.0982E-03
  3.4596E+01  1.6039E+00  1.6047E+00  1.2889E+00  5.0131E-01  0.0000E+00  4.1326E-04  1.1618E-03 -1.1098E-03
  3.7680E+01  1.7623E+00  1.7631E+00  1.4490E+00  6.6963E-01  0.0000E+00  4.5081E-04  1.2389E-03 -1.1207E-03
  4.1586E+01  1.9469E+00  1.9477E+00  1.6354E+00  8.6442E-01  0.0000E+00  4.9146E-04  1.3218E-03 -1.1320E-03
  4.5548E+01  2.1222E+00  2.1231E+00  1.8122E+00  1.0483E+00  0.0000E+00  5.2742E-04  1.3947E-03 -1.1417E-03
  4.9927E+01  2.3061E+00  2.3070E+00  1.9975E+00  1.2402E+00  0.0000E+00  5.6271E-04  1.4660E-03 -1.1509E-03
  5.3792E+01  2.4623E+00  2.4633E+00  2.1548E+00  1.4026E+00  0.0000E+00  5.9106E-04  1.5231E-03 -1.1580E-03
  6.9093E+01  3.0444E+00  3.0454E+00  2.7403E+00  2.0039E+00  0.0000E+00  6.8611E-04  1.7132E-03 -1.1810E-03
  6.9093E+01  3.0444E+00  3.0454E+00  2.7403E+00  2.0039E+00  5.7703E-08  6.8611E-04  1.7132E-03 -1.1810E-03
  7.2761E+01  3.1845E+00  3.1855E+00  2.8812E+00  2.1480E+00  1.7466E-01  7.0688E-04  1.7545E-03 -1.1858E-03
  8.4271E+01  3.6278E+00  3.6289E+00  3.3266E+00  2.6025E+00  6.5580E-01  7.6892E-04  1.8772E-03 -1.1996E-03
  9.8164E+01  4.1427E+00  4.1438E+00  3.8435E+00  3.1286E+00  1.2106E+00  8.3507E-04  2.0074E-03 -1.2137E-03
  1.1254E+02  4.6607E+00  4.6619E+00  4.3634E+00  3.6565E+00  1.7635E+00  8.9650E-04  2.1278E-03 -1.2262E-03
  1.2883E+02  5.2354E+00  5.2367E+00  4.9399E+00  4.2408E+00  2.3722E+00  9.5982E-04  2.2513E-03 -1.2387E-03
  1.4375E+02  5.7540E+00  5.7553E+00  5.4600E+00  4.7671E+00  2.9182E+00  1.0134E-03  2.3553E-03 -1.2489E-03
  1.6364E+02  6.4371E+00  6.4385E+00  6.1448E+00  5.4593E+00  3.6335E+00  1.0796E-03  2.4835E-03 -1.2611E-03
  1.8288E+02  7.0923E+00  7.0937E+00  6.8014E+00  6.1222E+00  4.3162E+00  1.1392E-03  2.5985E-03 -1.2717E-03
  2.0192E+02  7.7366E+00  7.7380E+00  7.4471E+00  6.7735E+00  4.9852E+00  1.1948E-03  2.7055E-03 -1.2814E-03
  2.2807E+02  8.6178E+00  8.6193E+00  8.3300E+00  7.6634E+00  5.8968E+00  1.2666E-03  2.8432E-03 -1.2934E-03
  2.5469E+02  9.5126E+00  9.5142E+00  9.2264E+00  8.5660E+00  6.8194E+00  1.3355E-03  2.9748E-03 -1.3046E-03
  2.8146E+02  1.0412E+01  1.0414E+01  1.0127E+01  9.4726E+00  7.7440E+00  1.4011E-03  3.0998E-03 -1.3149E-03
  3.1001E+02  1.1371E+01  1.1373E+01  1.1088E+01  1.0439E+01  8.7282E+00  1.4678E-03  3.2265E-03 -1.3252E-03
  3.3968E+02  1.2370E+01  1.2372E+01  1.2088E+01  1.1445E+01  9.7507E+00  1.5341E-03  3.3522E-03 -1.3350E-03
  3.6943E+02  1.3374E+01  1.3376E+01  1.3094E+01  1.2455E+01  1.0776E+01  1.5979E-03  3.4729E-03 -1.3443E-03
  3.9884E+02  1.4370E+01  1.4372E+01  1.4090E+01  1.3456E+01  1.1792E+01  1.6589E-03  3.5878E-03 -1.3529E-03
  4.2988E+02  1.5425E+01  1.5427E+01  1.5147E+01  1.4517E+01  1.2867E+01  1.7210E-03  3.7049E-03 -1.3615E-03
  4.6176E+02  1.6513E+01  1.6515E+01  1.6236E+01  1.5611E+01  1.3974E+01  1.7830E-03  3.8213E-03 -1.3699E-03
  4.9335E+02  1.7596E+01  1.7598E+01  1.7320E+01  1.6698E+01  1.5075E+01  1.8427E-03  3.9333E-03 -1.3778E-03
  5.2439E+02  1.8665E+01  1.8667E+01  1.8390E+01  1.7772E+01  1.6160E+01  1.8999E-03  4.0404E-03 -1.3852E-03
  5.5684E+02  1.9788E+01  1.9790E+01  1.9514E+01  1.8900E+01  1.7300E+01  1.9583E-03  4.1495E-03 -1.3926E-03
  5.9000E+02  2.0941E+01  2.0944E+01  2.0668E+01  2.0058E+01  1.8469E+01  2.0166E-03  4.2584E-03 -1.3999E-03
  6.2268E+02  2.2084E+01  2.2086E+01  2.1812E+01  2.1205E+01  1.9627E+01  2.0730E-03  4.3634E-03 -1.4068E-03
  6.5463E+02  2.3207E+01  2.3209E+01  2.2935E+01  2.2332E+01  2.0764E+01  2.1270E-03  4.4640E-03 -1.4132E-03
  6.8785E+02  2.4381E+01  2.4383E+01  2.4110E+01  2.3510E+01  2.1952E+01  2.1823E-03  4.5667E-03 -1.4198E-03
  7.2163E+02  2.5581E+01  2.5583E+01  2.5311E+01  2.4713E+01  2.3165E+01  2.2376E-03  4.6694E-03 -1.4262E-03
  7.5482E+02  2.6766E+01  2.6769E+01  2.6497E+01  2.5902E+01  2.4363E+01  2.2911E-03  4.7685E-03 -1.4323E-03
  7.8716E+02  2.7928E+01  2.7930E+01  2.7659E+01  2.7067E+01  2.5536E+01  2.3424E-03  4.8636E-03 -1.4380E-03
  8.2066E+02  2.9137E+01  2.9139E+01  2.8869E+01  2.8280E+01  2.6758E+01  2.3950E-03  4.9608E-03 -1.4438E-03
  8.5473E+02  3.0373E+01  3.0375E+01  3.0106E+01  2.9520E+01  2.8006E+01  2.4477E-03  5.0582E-03 -1.4496E-03
  8.8799E+02  3.1586E+01  3.1589E+01  3.1320E+01  3.0736E+01  2.9230E+01  2.4987E-03  5.1522E-03 -1.4550E-03
  9.2043E+02  3.2776E+01  3.2779E+01  3.2510E+01  3.1929E+01  3.0431E+01  2.5477E-03  5.2427E-03 -1.4602E-03
  9.5393E+02  3.4011E+01  3.4014E+01  3.3746E+01  3.3167E+01  3.1676E+01  2.5980E-03  5.3352E-03 -1.4654E-03
  1.7743E+01  7.2316E-01  7.2375E-01  4.1250E-01  0.0000E+00  0.0000E+00  2.0102E-04  7.9045E-04 -1.1149E-03
  1.8406E+01  8.1584E-01  8.1649E-01  5.0820E-01  0.0000E+00  0.0000E+00  2.5838E-04  9.1359E-04 -1.1348E-03
  1.9205E+01  8.9463E-01  8.9533E-01  5.8919E-01  0.0000E+00  0.0000E+00  3.0371E-04  1.0097E-03 -1.1495E-03
  2.0835E+01  1.0172E+00  1.0179E+00  7.1460E-01  0.0000E+00  0.0000E+00  3.6789E-04  1.1443E-03 -1.1690E-03
  2.0835E+01  1.0172E+00  1.0179E+00  7.1460E-01  3.2718E-07  0.0000E+00  3.6789E-04  1.1443E-03 -1.1690E-03
  2.2581E+01  1.1377E+00  1.1385E+00  8.3746E-01  1.3780E-01  0.0000E+00  4.2445E-04  1.2612E-03 -1.1848E-03
  2.4792E+01  1.2688E+00  1.2697E+00  9.7070E-01  2.7976E-01  0.0000E+00  4.8037E-04  1.3758E-03 -1.1997E-03
  2.7200E+01  1.3953E+00  1.3962E+00  1.0990E+00  4.1522E-01  0.0000E+00  5.2971E-04  1.4762E-03 -1.2122E-03
  2.9994E+01  1.5295E+00  1.5305E+00  1.2349E+00  5.5776E-01  0.0000E+00  5.7797E-04  1.5739E-03 -1.2239E-03
  3.3526E+01  1.6871E+00  1.6882E+00  1.3942E+00  7.2389E-01  0.0000E+00  6.3017E-04  1.6789E-03 -1.2361E-03
  3.7097E+01  1.8376E+00  1.8387E+00  1.5461E+00  8.8152E-01  0.0000E+00  6.7634E-04  1.7713E-03 -1.2466E-03
  4.1034E+01  1.9961E+00  1.9972E+00  1.7059E+00  1.0467E+00  0.0000E+00  7.2163E-04  1.8615E-03 -1.2565E-03
  4.4500E+01  2.1310E+00  2.1321E+00  1.8419E+00  1.1868E+00  0.0000E+00  7.5799E-04  1.9336E-03 -1.2642E-03
  5.8144E+01  2.6352E+00  2.6365E+00  2.3495E+00  1.7072E+00  0.0000E+00  8.7981E-04  2.1739E-03 -1.2889E-03
  5.8144E+01  2.6352E+00  2.6365E+00  2.3495E+00  1.7072E+00  4.9831E-08  8.7981E-04  2.1739E-03 -1.2889E-03
  6.1401E+01  2.7568E+00  2.7581E+00  2.4718E+00  1.8321E+00  1.5085E-01  9.0639E-04  2.2259E-03 -1.2940E-03
  7.1596E+01  3.1416E+00  3.1430E+00  2.8586E+00  2.2263E+00  5.6672E-01  9.8576E-04  2.3808E-03 -1.3089E-03
  8.3829E+01  3.5884E+00  3.5899E+00  3.3074E+00  2.6826E+00  1.0464E+00  1.0703E-03  2.5449E-03 -1.3240E-03
  9.6420E+01  4.0376E+00  4.0391E+00  3.7583E+00  3.1399E+00  1.5244E+00  1.1488E-03  2.6965E-03 -1.3374E-03
  1.1061E+02  4.5352E+00  4.5368E+00  4.2577E+00  3.6456E+00  2.0501E+00  1.2296E-03  2.8519E-03 -1.3508E-03
  1.2355E+02  4.9836E+00  4.9852E+00  4.7074E+00  4.1005E+00  2.5210E+00  1.2979E-03  2.9828E-03 -1.3617E-03
  1.4072E+02  5.5731E+00  5.5747E+00  5.2986E+00  4.6976E+00  3.1371E+00  1.3822E-03  3.1438E-03 -1.3747E-03
  1.5726E+02  6.1372E+00  6.1390E+00  5.8642E+00  5.2684E+00  3.7241E+00  1.4582E-03  3.2884E-03 -1.3860E-03
  1.7356E+02  6.6910E+00  6.6928E+00  6.4193E+00  5.8280E+00  4.2983E+00  1.5290E-03  3.4226E-03 -1.3963E-03
  1.9586E+02  7.4466E+00  7.4485E+00  7.1765E+00  6.5909E+00  5.0791E+00  1.6204E-03  3.5954E-03 -1.4091E-03
  2.1846E+02  8.2120E+00  8.2139E+00  7.9434E+00  7.3629E+00  5.8674E+00  1.7078E-03  3.7602E-03 -1.4210E-03
  2.4111E+02  8.9793E+00  8.9813E+00  8.7120E+00  8.1363E+00  6.6557E+00  1.7912E-03  3.9169E-03 -1.4319E-03
  2.6516E+02  9.7960E+00  9.7981E+00  9.5300E+00  8.9589E+00  7.4928E+00  1.8758E-03  4.0755E-03 -1.4428E-03
  2.9007E+02  1.0644E+01  1.0646E+01  1.0380E+01  9.8127E+00  8.3605E+00  1.9599E-03  4.2328E-03 -1.4532E-03
  3.1496E+02  1.1495E+01  1.1497E+01  1.1231E+01  1.0668E+01  9.2289E+00  2.0408E-03  4.3836E-03 -1.4630E-03
  3.3949E+02  1.2336E+01  1.2338E+01  1.2074E+01  1.1515E+01  1.0087E+01  2.1179E-03  4.5273E-03 -1.4721E-03
  3.6530E+02  1.3226E+01  1.3228E+01  1.2965E+01  1.2409E+01  1.0993E+01  2.1966E-03  4.6734E-03 -1.4812E-03
  3.9174E+02  1.4142E+01  1.4144E+01  1.3881E+01  1.3330E+01  1.1925E+01  2.2750E-03  4.8187E-03 -1.4900E-03
  4.1786E+02  1.5051E+01  1.5053E+01  1.4792E+01  1.4243E+01  1.2849E+01  2.3505E-03  4.9584E-03 -1.4983E-03
  4.4346E+02  1.5947E+01  1.5950E+01  1.5689E+01  1.5143E+01  1.3759E+01  2.4227E-03  5.0919E-03 -1.5061E-03
  4.7016E+02  1.6887E+01  1.6889E+01  1.6629E+01  1.6087E+01  1.4712E+01  2.4965E-03  5.2280E-03 -1.5139E-03
  4.9737E+02  1.7850E+01  1.7852E+01  1.7593E+01  1.7054E+01  1.5688E+01  2.5701E-03  5.3636E-03 -1.5215E-03
  5.2413E+02  1.8802E+01  1.8805E+01  1.8546E+01  1.8010E+01  1.6653E+01  2.6412E-03  5.4943E-03 -1.5287E-03
  5.5023E+02  1.9736E+01  1.9739E+01  1.9482E+01  1.8948E+01  1.7599E+01  2.7094E-03  5.6195E-03 -1.5355E-03
  5.7732E+02  2.0712E+01  2.0714E+01  2.0458E+01  1.9926E+01  1.8586E+01  2.7790E-03  5.7473E-03 -1.5423E-03
  6.0480E+02  2.1707E+01  2.1709E+01  2.1453E+01  2.0924E+01  1.9592E+01  2.8486E-03  5.8749E-03 -1.5490E-03
  6.3175E+02  2.2688E+01  2.2691E+01  2.2436E+01  2.1909E+01  2.0584E+01  2.9159E-03  5.9981E-03 -1.5553E-03
